BioProject,Run,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads
PRJNA610482,SRR11442721,Staphylococcus warneri,1292,S,2435666,1600935,4036601,0.10750
PRJNA610482,SRR11442722,synthetic construct,32630,S,6715,0,6715,0.32668
PRJNA610482,SRR11442722,Staphylococcus epidermidis,1282,S,4700,631,5331,0.25935
PRJNA610482,SRR11442723,synthetic construct,32630,S,6107605,0,6107605,0.99036
PRJNA610482,SRR11442724,Weissella cibaria,137591,S,2341690,38556,2380246,0.66650
PRJNA610482,SRR11442724,Weissella confusa,1583,S,790580,13851,804431,0.22525
PRJNA610482,SRR11442725,Weissella cibaria,137591,S,3254759,56818,3311577,0.67072
PRJNA610482,SRR11442725,Weissella confusa,1583,S,855623,16147,871770,0.17657
PRJNA610482,SRR11442725,synthetic construct,32630,S,628034,0,628034,0.12720
PRJNA610482,SRR11442726,Staphylococcus epidermidis,1282,S,1119657,131894,1251551,0.33128
PRJNA610482,SRR11442726,Weissella cibaria,137591,S,905754,26494,932248,0.24676
PRJNA610482,SRR11442727,Staphylococcus epidermidis,1282,S,10935379,1459922,12395301,0.45663
PRJNA610482,SRR11442727,Weissella cibaria,137591,S,2733948,92976,2826924,0.10414
PRJNA610482,SRR11442728,synthetic construct,32630,S,36692,0,36692,0.37902
PRJNA610482,SRR11442728,Staphylococcus epidermidis,1282,S,8799,1098,9897,0.10223
PRJNA610482,SRR11442729,synthetic construct,32630,S,84684,0,84684,0.46485
PRJNA610482,SRR11442729,Staphylococcus capitis,29388,S,20682,1132,21814,0.11974
PRJNA610482,SRR11442730,synthetic construct,32630,S,829441,0,829441,0.87402
PRJNA610482,SRR11442731,Staphylococcus epidermidis,1282,S,37337,2984,40321,0.21801
PRJNA610482,SRR11442731,synthetic construct,32630,S,38542,0,38542,0.20839
PRJNA610482,SRR11442731,Staphylococcus capitis,29388,S,31089,1862,32951,0.17816
PRJNA610482,SRR11442732,Staphylococcus epidermidis,1282,S,2335139,503367,2838506,0.34734
PRJNA610482,SRR11442732,Staphylococcus warneri,1292,S,953353,791522,1744875,0.21352
PRJNA610482,SRR11442732,synthetic construct,32630,S,1075874,0,1075874,0.13165
PRJNA610482,SRR11442733,synthetic construct,32630,S,12252,0,12252,0.67549
PRJNA610482,SRR11442734,synthetic construct,32630,S,14367979,0,14367979,0.97181
PRJNA610482,SRR11442735,synthetic construct,32630,S,77653,0,77653,0.70616
PRJNA610482,SRR11442736,synthetic construct,32630,S,17899,0,17899,0.73908
PRJNA610482,SRR11442738,synthetic construct,32630,S,1417522,0,1417522,0.93781
PRJNA610482,SRR11442739,synthetic construct,32630,S,13356,0,13356,0.71514
PRJNA610482,SRR11442740,synthetic construct,32630,S,154305,0,154305,0.77203
PRJNA610482,SRR11442741,synthetic construct,32630,S,10268,0,10268,0.71524
PRJNA610482,SRR11442742,synthetic construct,32630,S,402272,0,402272,0.81605
PRJNA610482,SRR11442743,synthetic construct,32630,S,151386,0,151386,0.40300
PRJNA610482,SRR11442744,synthetic construct,32630,S,17115,0,17115,0.73125
PRJNA610482,SRR11442745,Staphylococcus epidermidis,1282,S,1546718,121941,1668659,0.32242
PRJNA610482,SRR11442745,Staphylococcus equorum,246432,S,324574,697532,1022106,0.19749
PRJNA610482,SRR11442745,synthetic construct,32630,S,684995,0,684995,0.13236
PRJNA610482,SRR11442745,Acinetobacter baumannii,470,S,642436,20476,662912,0.12809
PRJNA610482,SRR11442746,synthetic construct,32630,S,37521,0,37521,0.51947
PRJNA610482,SRR11442747,synthetic construct,32630,S,169199,0,169199,0.59556
PRJNA610482,SRR11442747,Halomonas sp. HAL1,550984,S,53007,1129,54136,0.19055
PRJNA610482,SRR11442748,synthetic construct,32630,S,134138,0,134138,0.29820
PRJNA610482,SRR11442748,Staphylococcus epidermidis,1282,S,72069,5574,77643,0.17261
PRJNA610482,SRR11442748,Staphylococcus warneri,1292,S,59935,17460,77395,0.17206
PRJNA610482,SRR11442749,synthetic construct,32630,S,1151527,0,1151527,0.37900
PRJNA610482,SRR11442749,Staphylococcus epidermidis,1282,S,899192,98656,997848,0.32842
PRJNA610482,SRR11442750,synthetic construct,32630,S,7002,0,7002,0.46267
PRJNA610482,SRR11442751,synthetic construct,32630,S,81824,0,81824,0.89994
PRJNA610482,SRR11442752,synthetic construct,32630,S,103054,0,103054,0.66299
PRJNA610482,SRR11442752,Staphylococcus epidermidis,1282,S,12543,4802,17345,0.11159
PRJNA610482,SRR11442753,synthetic construct,32630,S,727423,0,727423,0.25625
PRJNA610482,SRR11442753,Staphylococcus epidermidis,1282,S,497151,45418,542569,0.19113
PRJNA610482,SRR11442753,Staphylococcus aureus,1280,S,268897,199272,468169,0.16493
PRJNA610482,SRR11442753,Staphylococcus warneri,1292,S,258936,27113,286049,0.10077
PRJNA610482,SRR11442754,Staphylococcus epidermidis,1282,S,103567,11389,114956,0.29329
PRJNA610482,SRR11442754,synthetic construct,32630,S,109393,0,109393,0.27909
PRJNA610482,SRR11442754,Staphylococcus warneri,1292,S,36565,20612,57177,0.14588
PRJNA610482,SRR11442755,synthetic construct,32630,S,8915,0,8915,0.47400
PRJNA610482,SRR11442756,synthetic construct,32630,S,7528531,0,7528531,0.66927
PRJNA610482,SRR11442756,Staphylococcus epidermidis,1282,S,2555924,176517,2732441,0.24291
PRJNA610482,SRR11442757,synthetic construct,32630,S,10954,0,10954,0.47069
PRJNA610482,SRR11442757,Staphylococcus epidermidis,1282,S,3934,558,4492,0.19302
PRJNA629667,SRR11824356,Corynebacterium glutamicum,1718,S,285,12862,13147,0.40857
PRJNA629667,SRR11824356,Cutibacterium acnes,1747,S,4717,62,4779,0.14852
PRJNA629667,SRR11824356,Staphylococcus aureus,1280,S,1094,2193,3287,0.10215
PRJNA629667,SRR11824357,Staphylococcus aureus,1280,S,5821,10380,16201,0.49894
PRJNA629667,SRR11824357,Staphylococcus epidermidis,1282,S,4914,58,4972,0.15312
PRJNA629667,SRR11824358,Staphylococcus aureus,1280,S,5876,11891,17767,0.53555
PRJNA629667,SRR11824358,Staphylococcus epidermidis,1282,S,3671,70,3741,0.11277
PRJNA629667,SRR11824359,Acinetobacter sp. AOR07_HL,2919376,S,243,24915,25158,0.76750
PRJNA629667,SRR11824359,Acinetobacter baumannii,470,S,2883,1777,4660,0.14216
PRJNA629667,SRR11824360,Methylobacterium sp. FF17,2984843,S,3914,47,3961,0.11686
PRJNA629667,SRR11824361,Simonsiella muelleri,72,S,12571,1956,14527,0.44967
PRJNA629667,SRR11824361,Staphylococcus aureus,1280,S,2034,3737,5771,0.17864
PRJNA629667,SRR11824361,Corynebacterium kutscheri,35755,S,4628,18,4646,0.14381
PRJNA629667,SRR11824362,Simonsiella muelleri,72,S,13834,1994,15828,0.47627
PRJNA629667,SRR11824362,Corynebacterium kutscheri,35755,S,10267,18,10285,0.30948
PRJNA629667,SRR11824363,Finegoldia magna,1260,S,10793,75,10868,0.33742
PRJNA629667,SRR11824363,Corynebacterium glutamicum,1718,S,70,7473,7543,0.23419
PRJNA629667,SRR11824363,Corynebacterium sp. ATCC 6931,1487956,S,49,5002,5051,0.15682
PRJNA629667,SRR11824364,Enterococcus faecium,1352,S,1161,18050,19211,0.51854
PRJNA629667,SRR11824365,Corynebacterium glutamicum,1718,S,215,12768,12983,0.40545
PRJNA629667,SRR11824365,Staphylococcus aureus,1280,S,2114,4093,6207,0.19384
PRJNA629667,SRR11824365,Corynebacterium sp. ATCC 6931,1487956,S,60,4005,4065,0.12695
PRJNA629667,SRR11824366,Moraxella osloensis,34062,S,8799,16,8815,0.29013
PRJNA629667,SRR11824366,Staphylococcus aureus,1280,S,2698,5932,8630,0.28404
PRJNA629667,SRR11824367,Corynebacterium glutamicum,1718,S,182,13373,13555,0.37994
PRJNA629667,SRR11824367,Staphylococcus aureus,1280,S,2252,4706,6958,0.19503
PRJNA629667,SRR11824367,Corynebacterium sp. ATCC 6931,1487956,S,64,4311,4375,0.12263
PRJNA629667,SRR11824368,Corynebacterium glutamicum,1718,S,105,9682,9787,0.31248
PRJNA629667,SRR11824368,Finegoldia magna,1260,S,4663,9,4672,0.14917
PRJNA629667,SRR11824368,Corynebacterium sp. ATCC 6931,1487956,S,63,3870,3933,0.12557
PRJNA629667,SRR11824368,Moraxella ovis,29433,S,22,3702,3724,0.11890
PRJNA629667,SRR11824369,Enterococcus faecium,1352,S,1005,14041,15046,0.45401
PRJNA629667,SRR11824369,Corynebacterium sp. ATCC 6931,1487956,S,38,7207,7245,0.21862
PRJNA629667,SRR11824369,Finegoldia magna,1260,S,3912,7,3919,0.11826
PRJNA629667,SRR11824370,Staphylococcus aureus,1280,S,3643,7971,11614,0.36080
PRJNA629667,SRR11824370,Corynebacterium yudongzhengii,2080740,S,7878,21,7899,0.24539
PRJNA629667,SRR11824370,Corynebacterium glutamicum,1718,S,158,5205,5363,0.16660
PRJNA629667,SRR11824371,Simonsiella muelleri,72,S,13429,457,13886,0.41144
PRJNA629667,SRR11824371,Corynebacterium glutamicum,1718,S,143,6610,6753,0.20009
PRJNA629667,SRR11824372,Corynebacterium yudongzhengii,2080740,S,9076,19,9095,0.25759
PRJNA629667,SRR11824372,Corynebacterium glutamicum,1718,S,228,7622,7850,0.22233
PRJNA629667,SRR11824372,Dolosigranulum pigrum,29394,S,7402,8,7410,0.20987
PRJNA629667,SRR11824372,Simonsiella muelleri,72,S,4127,128,4255,0.12051
PRJNA629667,SRR11824373,Corynebacterium sp. ATCC 6931,1487956,S,77,6367,6444,0.20362
PRJNA629667,SRR11824373,Porphyromonas endodontalis,28124,S,4392,7,4399,0.13900
PRJNA629667,SRR11824373,Corynebacterium glutamicum,1718,S,38,4295,4333,0.13692
PRJNA629667,SRR11824373,Staphylococcus aureus,1280,S,1869,1685,3554,0.11230
PRJNA629667,SRR11824373,Finegoldia magna,1260,S,3299,7,3306,0.10446
PRJNA629667,SRR11824374,Staphylococcus aureus,1280,S,2210,4825,7035,0.23075
PRJNA629667,SRR11824374,Simonsiella muelleri,72,S,5659,785,6444,0.21136
PRJNA629667,SRR11824374,Cutibacterium acnes,1747,S,3360,70,3430,0.11250
PRJNA629667,SRR11824375,Staphylococcus aureus,1280,S,4942,11468,16410,0.46876
PRJNA629667,SRR11824375,Brevundimonas nasdae,172043,S,53,6397,6450,0.18425
PRJNA629667,SRR11824375,Simonsiella muelleri,72,S,3949,452,4401,0.12572
PRJNA629667,SRR11824376,Corynebacterium yudongzhengii,2080740,S,10888,19,10907,0.30213
PRJNA629667,SRR11824376,Staphylococcus aureus,1280,S,2656,5568,8224,0.22781
PRJNA629667,SRR11824376,Corynebacterium glutamicum,1718,S,199,4885,5084,0.14083
PRJNA629667,SRR11824377,Staphylococcus aureus,1280,S,2926,5114,8040,0.26176
PRJNA629667,SRR11824377,Moraxella osloensis,34062,S,5917,13,5930,0.19307
PRJNA629667,SRR11824377,Corynebacterium glutamicum,1718,S,84,4380,4464,0.14534
PRJNA629667,SRR11824378,Corynebacterium yudongzhengii,2080740,S,10076,15,10091,0.28361
PRJNA629667,SRR11824378,Staphylococcus aureus,1280,S,3304,6411,9715,0.27304
PRJNA629667,SRR11824378,Corynebacterium glutamicum,1718,S,237,5258,5495,0.15444
PRJNA629667,SRR11824379,Staphylococcus aureus,1280,S,4809,9449,14258,0.44266
PRJNA629667,SRR11824379,Haemophilus parainfluenzae,729,S,5656,675,6331,0.19655
PRJNA629667,SRR11824380,Moraxella osloensis,34062,S,16131,24,16155,0.48955
PRJNA629667,SRR11824380,Chryseobacterium sp. 6424,2039166,S,7811,910,8721,0.26427
PRJNA629667,SRR11824381,Moraxella osloensis,34062,S,9084,21,9105,0.29412
PRJNA629667,SRR11824381,Staphylococcus aureus,1280,S,2728,5477,8205,0.26505
PRJNA629667,SRR11824381,Chryseobacterium sp. 6424,2039166,S,4714,735,5449,0.17602
PRJNA629667,SRR11824382,Staphylococcus aureus,1280,S,1834,1646,3480,0.12124
PRJNA629667,SRR11824382,Deinococcus deserti,310783,S,3097,200,3297,0.11487
PRJNA629667,SRR11824383,Staphylococcus aureus,1280,S,12092,12250,24342,0.73806
PRJNA629667,SRR11824384,Staphylococcus aureus,1280,S,2038,2810,4848,0.16295
PRJNA629667,SRR11824385,Porphyromonas endodontalis,28124,S,8638,15,8653,0.31289
PRJNA629667,SRR11824385,Staphylococcus aureus,1280,S,2551,2120,4671,0.16890
PRJNA629667,SRR11824385,Fusobacterium animalis,76859,S,122,3079,3201,0.11575
PRJNA629667,SRR11824386,Corynebacterium glutamicum,1718,S,530,22114,22644,0.61648
PRJNA629667,SRR11824386,Corynebacterium yudongzhengii,2080740,S,5423,14,5437,0.14802
PRJNA629667,SRR11824387,Corynebacterium glutamicum,1718,S,314,10847,11161,0.32966
PRJNA629667,SRR11824387,Corynebacterium yudongzhengii,2080740,S,3601,7,3608,0.10657
PRJNA629667,SRR11824388,Staphylococcus capitis,29388,S,10135,38,10173,0.32523
PRJNA629667,SRR11824388,Staphylococcus aureus,1280,S,4716,1862,6578,0.21030
PRJNA629667,SRR11824388,Corynebacterium glutamicum,1718,S,95,4863,4958,0.15851
PRJNA629667,SRR11824389,Corynebacterium glutamicum,1718,S,225,10460,10685,0.30543
PRJNA629667,SRR11824389,Staphylococcus capitis,29388,S,4731,18,4749,0.13575
PRJNA629667,SRR11824389,Staphylococcus aureus,1280,S,3128,1232,4360,0.12463
PRJNA629667,SRR11824390,Corynebacterium glutamicum,1718,S,91,4715,4806,0.15814
PRJNA629667,SRR11824390,Sphingomonas nostoxanthinifaciens,2872652,S,189,3995,4184,0.13767
PRJNA629667,SRR11824390,Sphingomonas naphthae,1813468,S,18,3610,3628,0.11938
PRJNA629667,SRR11824391,Sphingomonas sp. NBWT7,2596913,S,1026,2746,3772,0.12697
PRJNA629667,SRR11824392,Moraxella osloensis,34062,S,11037,13,11050,0.30205
PRJNA629667,SRR11824392,Chryseobacterium sp. 6424,2039166,S,7286,3737,11023,0.30131
PRJNA629667,SRR11824393,Acinetobacter sp. WCHA45,2004644,S,7177,511,7688,0.26585
PRJNA629667,SRR11824394,Stenotrophomonas maltophilia,40324,S,65,5440,5505,0.18486
PRJNA629667,SRR11824396,Moraxella osloensis,34062,S,4141,4,4145,0.13939
PRJNA629667,SRR11824397,Moraxella osloensis,34062,S,9476,26,9502,0.27428
PRJNA629667,SRR11824397,Deinococcus ficus,317577,S,5236,260,5496,0.15864
PRJNA629667,SRR11824397,Deinococcus deserti,310783,S,4646,354,5000,0.14433
PRJNA629667,SRR11824398,Deinococcus ficus,317577,S,3649,206,3855,0.12175
PRJNA629667,SRR11824398,Moraxella osloensis,34062,S,3680,18,3698,0.11680
PRJNA629667,SRR11824398,Staphylococcus aureus,1280,S,1505,2125,3630,0.11465
PRJNA629667,SRR11824398,Deinococcus deserti,310783,S,2926,254,3180,0.10044
PRJNA629667,SRR11824399,Staphylococcus capitis,29388,S,10755,38,10793,0.30649
PRJNA629667,SRR11824399,Staphylococcus aureus,1280,S,4130,1526,5656,0.16061
PRJNA629667,SRR11824399,Corynebacterium glutamicum,1718,S,118,4569,4687,0.13310
PRJNA629667,SRR11824400,Staphylococcus aureus,1280,S,4322,8721,13043,0.38896
PRJNA629667,SRR11824400,Corynebacterium glutamicum,1718,S,145,9785,9930,0.29613
PRJNA629667,SRR11824401,Corynebacterium glutamicum,1718,S,316,16992,17308,0.46423
PRJNA629667,SRR11824401,Staphylococcus aureus,1280,S,2924,5940,8864,0.23775
PRJNA629667,SRR11824402,Candidatus Kaistella beijingensis,2820270,S,131,3650,3781,0.12165
PRJNA629667,SRR11824403,Simonsiella muelleri,72,S,4535,493,5028,0.17030
PRJNA629667,SRR11824403,Chryseobacterium suipulveris,2929800,S,368,3809,4177,0.14147
PRJNA629667,SRR11824404,Corynebacterium glutamicum,1718,S,288,10406,10694,0.33986
PRJNA629667,SRR11824404,Corynebacterium yudongzhengii,2080740,S,8824,26,8850,0.28126
PRJNA629667,SRR11824405,Corynebacterium glutamicum,1718,S,195,7831,8026,0.25022
PRJNA629667,SRR11824405,Rothia mucilaginosa,43675,S,5362,42,5404,0.16847
PRJNA629667,SRR11824405,Pseudomonas aeruginosa,287,S,283,3129,3412,0.10637
PRJNA629667,SRR11824406,Corynebacterium glutamicum,1718,S,349,14181,14530,0.41836
PRJNA629667,SRR11824406,Corynebacterium yudongzhengii,2080740,S,3999,10,4009,0.11543
PRJNA629667,SRR11824407,Staphylococcus aureus,1280,S,2690,4018,6708,0.19639
PRJNA629667,SRR11824407,Corynebacterium glutamicum,1718,S,141,6381,6522,0.19094
PRJNA629667,SRR11824407,Moraxella osloensis,34062,S,4119,30,4149,0.12147
PRJNA629667,SRR11824408,Staphylococcus aureus,1280,S,5816,6243,12059,0.40178
PRJNA629667,SRR11824408,Moraxella osloensis,34062,S,4732,31,4763,0.15869
PRJNA629667,SRR11824409,Staphylococcus aureus,1280,S,6395,6476,12871,0.40537
PRJNA629667,SRR11824409,Corynebacterium kroppenstedtii,161879,S,10866,213,11079,0.34893
PRJNA629667,SRR11824410,Pseudomonas sp. S150,2559074,S,72,8908,8980,0.26250
PRJNA629667,SRR11824410,Empedobacter falsenii,343874,S,5995,254,6249,0.18267
PRJNA629667,SRR11824411,Staphylococcus aureus,1280,S,1712,3802,5514,0.15824
PRJNA629667,SRR11824411,Corynebacterium sp. ATCC 6931,1487956,S,43,3873,3916,0.11238
PRJNA629667,SRR11824411,Pontibrevibacter nitratireducens,2758038,S,1561,2169,3730,0.10705
PRJNA629667,SRR11824411,Moraxella osloensis,34062,S,3664,17,3681,0.10564
PRJNA629667,SRR11824412,Staphylococcus aureus,1280,S,3908,8283,12191,0.35343
PRJNA629667,SRR11824412,Corynebacterium sp. ATCC 6931,1487956,S,78,6742,6820,0.19772
PRJNA629667,SRR11824413,Simonsiella muelleri,72,S,7075,815,7890,0.23662
PRJNA629667,SRR11824413,Deinococcus ficus,317577,S,6968,857,7825,0.23467
PRJNA629667,SRR11824413,Corynebacterium glutamicum,1718,S,88,5371,5459,0.16371
PRJNA629667,SRR11824414,Deinococcus ficus,317577,S,11812,1100,12912,0.36739
PRJNA629667,SRR11824414,Corynebacterium glutamicum,1718,S,139,8222,8361,0.23790
PRJNA629667,SRR11824415,Moraxella osloensis,34062,S,17073,22,17095,0.59111
PRJNA629667,SRR11824415,Acidovorax sp. 1608163,2478662,S,23,3205,3228,0.11162
PRJNA629667,SRR11824416,Moraxella osloensis,34062,S,20285,45,20330,0.63070
PRJNA629667,SRR11824417,Anaerococcus prevotii,33034,S,8302,22,8324,0.25051
PRJNA629667,SRR11824417,Campylobacter ureolyticus,827,S,6077,15,6092,0.18334
PRJNA629667,SRR11824417,Finegoldia magna,1260,S,6030,5,6035,0.18162
PRJNA629667,SRR11824417,Corynebacterium sp. ATCC 6931,1487956,S,68,4973,5041,0.15171
PRJNA629667,SRR11824417,Corynebacterium glutamicum,1718,S,38,3799,3837,0.11547
PRJNA629667,SRR11824418,Anaerococcus prevotii,33034,S,10784,36,10820,0.34092
PRJNA629667,SRR11824418,Corynebacterium glutamicum,1718,S,105,6452,6557,0.20660
PRJNA629667,SRR11824418,Finegoldia magna,1260,S,5338,3,5341,0.16828
PRJNA629667,SRR11824419,Moraxella osloensis,34062,S,14694,30,14724,0.46735
PRJNA629667,SRR11824419,Brevundimonas naejangsanensis,588932,S,30,7697,7727,0.24526
PRJNA629667,SRR11824420,Moraxella osloensis,34062,S,14791,22,14813,0.46963
PRJNA629667,SRR11824420,Brevundimonas naejangsanensis,588932,S,41,6046,6087,0.19298
PRJNA629667,SRR11824421,Pseudomonas sp. S150,2559074,S,75,11045,11120,0.31692
PRJNA629667,SRR11824421,Empedobacter falsenii,343874,S,9763,317,10080,0.28728
PRJNA629667,SRR11824421,Pseudomonas aeruginosa,287,S,625,2899,3524,0.10043
PRJNA629667,SRR11824421,Empedobacter brevis,247,S,3515,4,3519,0.10029
PRJNA629667,SRR11824422,Corynebacterium glutamicum,1718,S,130,7958,8088,0.26252
PRJNA629667,SRR11824422,Moraxella osloensis,34062,S,4370,4,4374,0.14197
PRJNA629667,SRR11824422,Staphylococcus aureus,1280,S,1241,2726,3967,0.12876
PRJNA629667,SRR11824422,Corynebacterium sp. ATCC 6931,1487956,S,73,3011,3084,0.10010
PRJNA629667,SRR11824423,Corynebacterium glutamicum,1718,S,82,5840,5922,0.20034
PRJNA629667,SRR11824423,Moraxella osloensis,34062,S,3497,12,3509,0.11871
PRJNA629667,SRR11824423,Staphylococcus aureus,1280,S,984,2225,3209,0.10856
PRJNA629667,SRR11824424,Corynebacterium glutamicum,1718,S,161,8951,9112,0.26937
PRJNA629667,SRR11824424,Staphylococcus aureus,1280,S,1190,2716,3906,0.11547
PRJNA629667,SRR11824425,Streptococcus agalactiae,1311,S,366,4058,4424,0.14172
PRJNA629667,SRR11824425,Streptococcus pneumoniae,1313,S,337,3574,3911,0.12528
PRJNA629667,SRR11824426,Moraxella bovis,476,S,24407,1374,25781,0.78257
PRJNA629667,SRR11824427,Corynebacterium glutamicum,1718,S,282,12114,12396,0.39978
PRJNA629667,SRR11824427,Simonsiella muelleri,72,S,5859,292,6151,0.19837
PRJNA629667,SRR11824427,Corynebacterium sp. ATCC 6931,1487956,S,171,4874,5045,0.16271
PRJNA629667,SRR11824428,Staphylococcus aureus,1280,S,4637,4423,9060,0.26622
PRJNA629667,SRR11824428,Corynebacterium yudongzhengii,2080740,S,6227,34,6261,0.18397
PRJNA629667,SRR11824429,Staphylococcus aureus,1280,S,6296,6144,12440,0.35839
PRJNA629667,SRR11824429,Corynebacterium yudongzhengii,2080740,S,3512,29,3541,0.10201
PRJNA629667,SRR11824430,Paracoccus stylophorae,659350,S,6217,2409,8626,0.24815
PRJNA629667,SRR11824431,Paracoccus stylophorae,659350,S,9066,2982,12048,0.36988
PRJNA629667,SRR11824431,Corynebacterium glutamicum,1718,S,58,4213,4271,0.13112
PRJNA629667,SRR11824432,Acinetobacter sp. NyZ410,2929509,S,14497,700,15197,0.42183
PRJNA629667,SRR11824432,Acinetobacter sp. AOR07_HL,2919376,S,74,6372,6446,0.17893
PRJNA629667,SRR11824432,Acinetobacter baumannii,470,S,3541,1358,4899,0.13599
PRJNA629667,SRR11824433,Dolosigranulum pigrum,29394,S,9852,13,9865,0.30178
PRJNA629667,SRR11824433,Corynebacterium glutamicum,1718,S,145,8198,8343,0.25522
PRJNA629667,SRR11824434,Chryseobacterium sp. 6424,2039166,S,6310,5124,11434,0.35973
PRJNA629667,SRR11824434,Moraxella osloensis,34062,S,8504,24,8528,0.26830
PRJNA629667,SRR11824435,synthetic construct,32630,S,20015,0,20015,0.63657
PRJNA629667,SRR11824435,Sphingomonas sp. NBWT7,2596913,S,62,3936,3998,0.12715
PRJNA629667,SRR11824435,Paracoccus sp. AK26,2589076,S,3347,294,3641,0.11580
PRJNA629667,SRR11824436,Sphingomonas nostoxanthinifaciens,2872652,S,50,4592,4642,0.19347
PRJNA629667,SRR11824436,Sphingomonas cannabina,2899123,S,52,4083,4135,0.17234
PRJNA629667,SRR11824436,Sphingomonas sp. NBWT7,2596913,S,18,2875,2893,0.12058
PRJNA629667,SRR11824437,synthetic construct,32630,S,35384,0,35384,0.95100
PRJNA629667,SRR11824438,Simonsiella muelleri,72,S,23153,1540,24693,0.70023
PRJNA629667,SRR11824439,Chryseobacterium sp. ZHDP1,2838877,S,5322,70,5392,0.18332
PRJNA629667,SRR11824439,Sphingomonas sp. SUN039,2937787,S,244,3367,3611,0.12277
PRJNA629667,SRR11824439,Sphingomonas nostoxanthinifaciens,2872652,S,34,3532,3566,0.12124
PRJNA629667,SRR11824440,Kinneretia sp. DAIF2,2714952,S,1452,3449,4901,0.21316
PRJNA629667,SRR11824440,Chryseobacterium sp. ZHDP1,2838877,S,3432,55,3487,0.15166
PRJNA629667,SRR11824440,Ralstonia solanacearum,305,S,29,2674,2703,0.11756
PRJNA629667,SRR11824441,Methylobacterium radiotolerans,31998,S,9953,719,10672,0.48804
PRJNA629667,SRR11824442,Methylobacterium radiotolerans,31998,S,30506,454,30960,0.86633
PRJNA629667,SRR11824443,Methylobacterium radiotolerans,31998,S,29601,481,30082,0.90464
PRJNA629667,SRR11824444,Sphingomonas sp. NBWT7,2596913,S,164,11845,12009,0.37599
PRJNA629667,SRR11824444,Sphingomonas nostoxanthinifaciens,2872652,S,104,4320,4424,0.13851
PRJNA629667,SRR11824444,Moraxella osloensis,34062,S,3808,2,3810,0.11929
PRJNA629667,SRR11824445,Sphingomonas nostoxanthinifaciens,2872652,S,72,7615,7687,0.22941
PRJNA629667,SRR11824445,Sphingomonas sp. NBWT7,2596913,S,38,6990,7028,0.20974
