sample_id,sample_name,sequencing_date,taxonomy_name,taxonomy_id,taxonomy_lvl,assigned_reads,added_reads,total_reads,fraction_total_reads
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycolicibacterium smegmatis,1772,S,9948,1319,11267,0.00207
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Microbacterium wangchenii,2541726,S,10365,713,11078,0.00203
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Microbacterium sp. XT11,367477,S,10015,393,10408,0.00191
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Lactobacillus fermentum,1613,S,9533,402,9935,0.00182
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycolicibacterium frederiksbergense,117567,S,7737,2117,9854,0.00181
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Pseudomonas tolaasii,29442,S,8036,1646,9682,0.00177
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Microbacterium sp. str. 'China',2103230,S,1086,8497,9583,0.00176
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Burkholderia pyrrocinia,60550,S,8106,1314,9420,0.00173
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycolicibacterium madagascariense,212765,S,9186,117,9303,0.00171
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Microbacterium sp. CBA3102,2603598,S,7770,1259,9029,0.00165
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycolicibacterium mageritense,53462,S,8369,465,8834,0.00162
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Microbacterium sp. TPU 3598,1938334,S,7911,893,8804,0.00161
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Microbacterium sp. 1S1,2606451,S,5738,2924,8662,0.00159
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycolicibacterium hassiacum,46351,S,6226,2283,8509,0.00156
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Burkholderia pseudomallei,28450,S,5486,2969,8455,0.00155
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycolicibacterium monacense,85693,S,1808,6662,8470,0.00155
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Brevundimonas subvibrioides,74313,S,8108,368,8476,0.00155
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycolicibacterium goodii,134601,S,7707,692,8399,0.00154
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Burkholderia vietnamiensis,60552,S,3068,5355,8423,0.00154
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycolicibacterium pulveris,36813,S,7855,485,8340,0.00153
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycolicibacterium anyangense,1431246,S,8142,172,8314,0.00152
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Brevundimonas sp. LM2,1938605,S,7964,349,8313,0.00152
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Brevundimonas mediterranea,74329,S,6256,1917,8173,0.0015
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycolicibacterium moriokaense,39691,S,8017,144,8161,0.0015
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Brevundimonas sp. MF30-B,2561924,S,7907,282,8189,0.0015
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Sphingomonas sp. LM7,1938607,S,7736,332,8068,0.00148
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycolicibacterium celeriflavum,1249101,S,7460,609,8069,0.00148
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Burkholderia multivorans,87883,S,7005,811,7816,0.00143
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Brevundimonas sp. M20,2591463,S,7372,330,7702,0.00141
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycobacterium dioxanotrophicus,482462,S,7057,391,7448,0.00137
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Paraburkholderia xenovorans,36873,S,6300,1174,7474,0.00137
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycobacterium sp. THAF192,2587868,S,3248,4092,7340,0.00135
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycolicibacterium doricum,126673,S,5319,1993,7312,0.00134
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Agromyces protaetiae,2509455,S,6634,598,7232,0.00133
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Mycolicibacterium chitae,1792,S,6355,845,7200,0.00132
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Sphingomonas sp. Cra20,1327635,S,6991,202,7193,0.00132
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Brevundimonas vancanneytii,1325724,S,1260,5861,7121,0.00131
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Clavibacter michiganensis,28447,S,6896,241,7137,0.00131
jhu00059,Molzym_Ultra-Deep_OMR_NEB_6_S32,2024-10-28,Sphingomonas koreensis,93064,S,4423,2372,6795,0.00125
jhu00060,OMR1_BD801_S6,2024-10-28,Caulobacter sp. Ji-3-8,2708539,S,2,0,2,1
jhu00061,OMR2_BH802_S35,2024-10-28,Mycolicibacterium psychrotolerans,216929,S,1,0,1,1
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Salmonella enterica,28901,S,4040720,3806335,7847055,0.3009
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Pseudomonas aeruginosa,287,S,2427041,4511386,6938427,0.26606
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Escherichia coli,562,S,1131462,4557999,5689461,0.21817
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Bacillus subtilis,1423,S,134827,1535305,1670132,0.06404
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Bacillus intestinalis,1963032,S,4290,1564924,1569214,0.06017
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Enterococcus faecalis,1351,S,511393,15736,527129,0.02021
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Listeria monocytogenes,1639,S,468601,20452,489053,0.01875
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Lactobacillus fermentum,1613,S,403974,8899,412873,0.01583
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Shigella flexneri,623,S,11176,253037,264213,0.01013
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Staphylococcus aureus,1280,S,248026,13646,261672,0.01003
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Shigella boydii,621,S,10962,65706,76668,0.00294
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Saccharomyces cerevisiae,4932,S,60804,100,60904,0.00234
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Bacillus sp. HNA3,2585772,S,129,56447,56576,0.00217
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Bacillus sp. WR11,2448811,S,461,55002,55463,0.00213
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Shigella dysenteriae,622,S,15111,36016,51127,0.00196
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Bacillus velezensis,492670,S,3051,38451,41502,0.00159
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Bacillus vallismortis,72361,S,20874,18494,39368,0.00151
jhu00062,Qiagen_DNeasy_MCS_1_in_OMR_BD801_S47,2024-10-28,Shigella sonnei,624,S,318,27091,27409,0.00105
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Salmonella enterica,28901,S,3042587,3021157,6063744,0.30048
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Pseudomonas aeruginosa,287,S,1791121,3498516,5289637,0.26212
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Escherichia coli,562,S,881547,3557836,4439383,0.21999
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Bacillus subtilis,1423,S,103798,1214603,1318401,0.06533
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Bacillus intestinalis,1963032,S,3135,1183008,1186143,0.05878
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Enterococcus faecalis,1351,S,388613,12437,401050,0.01987
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Listeria monocytogenes,1639,S,350625,16431,367056,0.01819
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Lactobacillus fermentum,1613,S,299216,6974,306190,0.01517
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Shigella flexneri,623,S,9486,195804,205290,0.01017
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Staphylococcus aureus,1280,S,179242,10334,189576,0.00939
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Shigella boydii,621,S,9580,55405,64985,0.00322
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Saccharomyces cerevisiae,4932,S,55123,96,55219,0.00274
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Bacillus sp. HNA3,2585772,S,101,45719,45820,0.00227
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Shigella dysenteriae,622,S,13065,31324,44389,0.0022
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Bacillus sp. WR11,2448811,S,314,38754,39068,0.00194
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Bacillus velezensis,492670,S,2460,33297,35757,0.00177
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Bacillus sp. FJAT-14266,1837130,S,20,33107,33127,0.00164
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Bacillus vallismortis,72361,S,16336,14967,31303,0.00155
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Cryptococcus neoformans,5207,S,21666,135,21801,0.00108
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Pseudomonas tolaasii,29442,S,21049,636,21685,0.00107
jhu00063,Qiagen_DNeasy_MCS_2_in_OMR_BH802_S23,2024-10-28,Bacillus sp. Lzh-5,2049935,S,19,20490,20509,0.00102
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Salmonella enterica,28901,S,3336459,3219525,6555984,0.29753
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Pseudomonas aeruginosa,287,S,1987020,3781448,5768468,0.26179
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Escherichia coli,562,S,958441,3830223,4788664,0.21733
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Bacillus subtilis,1423,S,115262,1272108,1387370,0.06296
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Bacillus intestinalis,1963032,S,3508,1358230,1361738,0.0618
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Lactobacillus fermentum,1613,S,476203,11047,487250,0.02211
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Enterococcus faecalis,1351,S,435126,13465,448591,0.02036
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Listeria monocytogenes,1639,S,354524,15981,370505,0.01681
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Shigella flexneri,623,S,9748,206788,216536,0.00983
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Staphylococcus aureus,1280,S,201330,11327,212657,0.00965
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Shigella boydii,621,S,9821,56230,66051,0.003
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Bacillus sp. WR11,2448811,S,426,53946,54372,0.00247
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Shigella dysenteriae,622,S,13587,32169,45756,0.00208
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Bacillus sp. HNA3,2585772,S,96,44586,44682,0.00203
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Bacillus velezensis,492670,S,2632,41337,43969,0.002
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Saccharomyces cerevisiae,4932,S,37180,125,37305,0.00169
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Bacillus vallismortis,72361,S,18130,17025,35155,0.0016
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Bacillus sp. FJAT-14266,1837130,S,19,32268,32287,0.00147
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Sphingomonas azotifigens,330920,S,12,29929,29941,0.00136
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Bacillus amyloliquefaciens,1390,S,1151,23496,24647,0.00112
jhu00064,Qiagen_DNeasy_MCS_7_S2,2024-10-28,Shigella sonnei,624,S,267,22272,22539,0.00102
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Saccharomyces cerevisiae,4932,S,4361407,10032,4371439,0.37867
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Bacillus subtilis,1423,S,185468,2250834,2436302,0.21104
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Bacillus intestinalis,1963032,S,4397,1593139,1597536,0.13838
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Bacillus cereus,1396,S,179116,615762,794878,0.06886
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Lactobacillus fermentum,1613,S,680149,24156,704305,0.06101
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Enterococcus faecalis,1351,S,329782,36064,365846,0.03169
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Burkholderia contaminans,488447,S,182025,43748,225773,0.01956
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Cryptococcus neoformans,5207,S,119853,1022,120875,0.01047
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Bacillus sp. FJAT-14266,1837130,S,50,80052,80102,0.00694
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Bacillus velezensis,492670,S,4859,64540,69399,0.00601
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Bradyrhizobium sp. SK17,2057741,S,60449,5405,65854,0.0057
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Bacillus sp. WR11,2448811,S,481,58254,58735,0.00509
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Bacillus sp. HNA3,2585772,S,133,57828,57961,0.00502
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Bacillus vallismortis,72361,S,29787,26688,56475,0.00489
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Bacillus sp. Lzh-5,2049935,S,53,54852,54905,0.00476
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Listeria monocytogenes,1639,S,42479,7865,50344,0.00436
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Cryptosporidium hominis,237895,S,39628,8606,48234,0.00418
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Trypanosoma cruzi,5693,S,39031,8777,47808,0.00414
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Staphylococcus aureus,1280,S,22421,23779,46200,0.004
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Bacillus amyloliquefaciens,1390,S,2175,41470,43645,0.00378
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Salmonella enterica,28901,S,11411,23876,35287,0.00306
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Pseudomonas aeruginosa,287,S,7382,20833,28215,0.00244
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Streptomyces lividans,1916,S,22952,4786,27738,0.0024
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Escherichia coli,562,S,3716,21446,25162,0.00218
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Microbacterium aurum,36805,S,20137,2555,22692,0.00197
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Burkholderia lata,482957,S,17617,4201,21818,0.00189
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Bacillus tequilensis,227866,S,19988,1642,21630,0.00187
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Microbacterium hominis,162426,S,17133,1990,19123,0.00166
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Mycobacterium chimaera,222805,S,16715,1931,18646,0.00162
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Bacillus thuringiensis,1428,S,485,13336,13821,0.0012
jhu00065,Qiagen_DNeasy_MCS_HostZero_3_S5,2024-10-28,Pseudomonas tolaasii,29442,S,12253,1227,13480,0.00117
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Bacillus subtilis,1423,S,408325,5077622,5485947,0.27589
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Bacillus intestinalis,1963032,S,10732,4126360,4137092,0.20805
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Listeria monocytogenes,1639,S,3522708,195748,3718456,0.187
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Enterococcus faecalis,1351,S,1821355,72264,1893619,0.09523
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Saccharomyces cerevisiae,4932,S,899313,2747,902060,0.04536
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Salmonella enterica,28901,S,383979,410740,794719,0.03997
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Lactobacillus fermentum,1613,S,633682,16495,650177,0.0327
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Escherichia coli,562,S,133844,496566,630410,0.0317
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Pseudomonas aeruginosa,287,S,103841,218442,322283,0.01621
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Bacillus sp. FJAT-14266,1837130,S,118,199039,199157,0.01002
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Bacillus velezensis,492670,S,10820,166547,177367,0.00892
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Bacillus sp. HNA3,2585772,S,360,166069,166429,0.00837
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Bacillus sp. WR11,2448811,S,1147,144289,145436,0.00731
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Bacillus cereus,1396,S,26871,105957,132828,0.00668
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Bacillus vallismortis,72361,S,65597,61223,126820,0.00638
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Bacillus sp. Lzh-5,2049935,S,101,110994,111095,0.00559
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Staphylococcus aureus,1280,S,79840,7201,87041,0.00438
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Bacillus amyloliquefaciens,1390,S,4581,81442,86023,0.00433
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Bacillus tequilensis,227866,S,43554,2956,46510,0.00234
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Shigella flexneri,623,S,1561,24777,26338,0.00132
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Bacillus thuringiensis,1428,S,1111,23607,24718,0.00124
jhu00066,Qiagen_DNeasy_MCS_MolYsis_1_S72,2024-10-28,Cryptococcus neoformans,5207,S,19929,218,20147,0.00101
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Salmonella enterica,28901,S,3677731,3154406,6832137,0.29328
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Pseudomonas aeruginosa,287,S,2269711,3890587,6160298,0.26444
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Escherichia coli,562,S,1074198,4130483,5204681,0.22342
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Bacillus intestinalis,1963032,S,4512,1546283,1550795,0.06657
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Bacillus subtilis,1423,S,134536,1395600,1530136,0.06568
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Enterococcus faecalis,1351,S,422110,12751,434861,0.01867
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Listeria monocytogenes,1639,S,381063,15102,396165,0.01701
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Lactobacillus fermentum,1613,S,339846,6977,346823,0.01489
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Staphylococcus aureus,1280,S,231780,11558,243338,0.01045
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Shigella flexneri,623,S,9654,229020,238674,0.01025
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Shigella boydii,621,S,9018,51029,60047,0.00258
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Bacillus sp. HNA3,2585772,S,128,52617,52745,0.00226
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Bacillus sp. WR11,2448811,S,411,46068,46479,0.002
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Shigella dysenteriae,622,S,12506,29337,41843,0.0018
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Bacillus vallismortis,72361,S,20526,17114,37640,0.00162
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Burkholderia contaminans,488447,S,30278,4487,34765,0.00149
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Bacillus velezensis,492670,S,2686,30596,33282,0.00143
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Saccharomyces cerevisiae,4932,S,26823,55,26878,0.00115
jhu00067,Qiagen_DNeasy_MCS_NEB_5_S60,2024-10-28,Shigella sonnei,624,S,287,23979,24266,0.00104
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Salmonella enterica,28901,S,346187,493273,839460,0.16963
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Pseudomonas aeruginosa,287,S,200922,438363,639285,0.12918
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Burkholderia contaminans,488447,S,500023,102704,602727,0.12179
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Escherichia coli,562,S,105448,489621,595069,0.12025
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Bradyrhizobium sp. SK17,2057741,S,170702,14359,185061,0.0374
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Bacillus subtilis,1423,S,14177,170712,184889,0.03736
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Bacillus intestinalis,1963032,S,363,143382,143745,0.02905
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Lactobacillus fermentum,1613,S,130923,3809,134732,0.02723
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Listeria monocytogenes,1639,S,108836,9198,118034,0.02385
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Enterococcus faecalis,1351,S,109231,5323,114554,0.02315
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Cryptosporidium hominis,237895,S,71378,18108,89486,0.01808
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Trypanosoma cruzi,5693,S,62457,19029,81486,0.01647
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Staphylococcus aureus,1280,S,56412,18291,74703,0.0151
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Microbacterium aurum,36805,S,62440,7900,70340,0.01421
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Microbacterium hominis,162426,S,52022,5965,57987,0.01172
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Burkholderia lata,482957,S,45886,9192,55078,0.01113
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Mycobacterium chimaera,222805,S,46291,5378,51669,0.01044
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Streptomyces lividans,1916,S,36687,11753,48440,0.00979
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Cutibacterium acnes,1747,S,34471,596,35067,0.00709
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Mycolicibacterium psychrotolerans,216929,S,32733,948,33681,0.00681
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Shigella flexneri,623,S,1291,29552,30843,0.00623
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Mycolicibacterium gilvum,1804,S,18769,11667,30436,0.00615
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Caulobacter mirabilis,69666,S,26030,2052,28082,0.00567
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Microbacterium sp. No. 7,1714373,S,24509,3519,28028,0.00566
jhu00068,Qiagen_DNeasy_OMR1_BD801_S61,2024-10-28,Burkholderia cenocepacia,95486,S,14389,12168,26557,0.00537
